exp_sig,fan_cre,plt_con,mul_plt,plt_spo,pk_sco,maj_gen,fi,ao,typ,multi,cre_lev,tra_rate,vio,lt_hol,maj_inc,avg_pv,core_inf
TRUE,TRUE,FALSE,TRUE,A,10068,m,type6,A,A,TRUE,type1,12,FALSE,B,type1,688,905
TRUE,TRUE,FALSE,TRUE,B,68,m,type6,A,B,TRUE,type5,29,FALSE,B,type1,9146,851
TRUE,TRUE,TRUE,TRUE,A,117,f,type6,A,A,FALSE,type4,33,FALSE,C,type1,4509,1007
TRUE,TRUE,FALSE,TRUE,C,402,m,type2,C,A,TRUE,type4,33,FALSE,B,type2,1173,640
TRUE,TRUE,FALSE,TRUE,B,8218,f,type2,C,B,TRUE,type5,29,FALSE,B,type1,5461,683
TRUE,FALSE,FALSE,TRUE,C,316,f,type1,A,B,TRUE,type4,29,FALSE,C,type2,8787,625
TRUE,TRUE,TRUE,TRUE,B,7374,m,type6,A,B,FALSE,type4,25,TRUE,C,type3,6624,599
TRUE,TRUE,FALSE,TRUE,C,304,f,type4,A,B,TRUE,type5,25,TRUE,C,type1,3290,672
TRUE,FALSE,TRUE,TRUE,B,2303,f,type6,A,C,TRUE,type5,29,FALSE,B,type1,8258,929
TRUE,FALSE,TRUE,TRUE,C,330,f,type3,A,B,TRUE,type3,33,FALSE,C,type3,4732,593
TRUE,TRUE,FALSE,TRUE,C,13,f,type6,A,B,TRUE,type4,29,FALSE,C,type3,5458,592
TRUE,TRUE,FALSE,TRUE,C,432,f,type1,A,B,TRUE,type4,29,FALSE,B,type3,3445,590
TRUE,FALSE,FALSE,TRUE,B,30245,m,type5,A,B,FALSE,type2,33,FALSE,C,type1,85,675
TRUE,FALSE,FALSE,TRUE,C,434,m,type5,A,B,FALSE,type3,33,FALSE,B,type4,8700,477
TRUE,TRUE,FALSE,TRUE,A,164,m,type5,A,B,TRUE,type5,29,FALSE,B,type3,1542,546
TRUE,TRUE,FALSE,TRUE,C,193,m,type2,A,B,TRUE,type5,33,TRUE,C,type1,6527,894
TRUE,TRUE,FALSE,TRUE,B,2401,m,type5,A,B,TRUE,type4,29,TRUE,C,type3,2522,571
TRUE,FALSE,FALSE,TRUE,B,29,m,type1,A,B,TRUE,type4,33,FALSE,C,type2,4406,641
TRUE,TRUE,FALSE,TRUE,C,3315,f,type3,A,B,TRUE,type4,29,FALSE,C,type4,808,478
FALSE,TRUE,FALSE,TRUE,B,313,m,type6,A,B,TRUE,type4,25,FALSE,B,type4,5468,475
FALSE,FALSE,FALSE,TRUE,B,130,m,type6,C,A,FALSE,type5,37,FALSE,C,type2,5394,624
FALSE,FALSE,FALSE,TRUE,A,432,f,type5,A,C,FALSE,type1,33,FALSE,B,type1,1313,894
TRUE,TRUE,FALSE,TRUE,C,3181,m,type3,A,B,TRUE,type5,33,FALSE,C,type4,6238,451
TRUE,TRUE,FALSE,TRUE,B,17223,f,type6,A,B,FALSE,type5,25,FALSE,B,type3,9705,576
TRUE,TRUE,FALSE,TRUE,B,49,f,type5,A,B,TRUE,type3,29,FALSE,B,type4,627,503
TRUE,TRUE,FALSE,TRUE,B,152,m,type3,A,B,TRUE,type4,33,TRUE,A,type3,3952,557
TRUE,FALSE,FALSE,TRUE,B,1364,m,type3,A,B,TRUE,type3,29,FALSE,A,type4,5163,380
TRUE,TRUE,FALSE,TRUE,A,24,f,type2,A,B,TRUE,type5,29,FALSE,C,type1,2058,674
TRUE,TRUE,FALSE,TRUE,C,429,f,type1,A,B,TRUE,type4,29,FALSE,B,type3,5838,596
TRUE,TRUE,FALSE,TRUE,C,161,m,type6,B,B,TRUE,type4,33,FALSE,C,type1,8929,756
TRUE,TRUE,FALSE,TRUE,C,247,m,type6,C,B,TRUE,type4,29,TRUE,C,type3,6297,513
TRUE,FALSE,TRUE,TRUE,C,287,m,type2,A,B,TRUE,type3,33,FALSE,A,type3,9269,548
TRUE,TRUE,FALSE,TRUE,C,364,m,type6,A,B,TRUE,type5,25,FALSE,B,type3,6858,518
TRUE,TRUE,FALSE,TRUE,B,54,m,type3,A,B,TRUE,type5,25,TRUE,B,type3,9806,560
TRUE,TRUE,FALSE,TRUE,B,27,f,type6,A,B,TRUE,type4,29,FALSE,C,type3,4784,604
TRUE,TRUE,FALSE,TRUE,A,30369,m,type6,A,B,FALSE,type2,37,FALSE,B,type1,2434,1157
FALSE,FALSE,FALSE,TRUE,A,30147,m,type3,A,A,FALSE,type2,25,FALSE,B,type3,5385,546
TRUE,TRUE,FALSE,TRUE,C,65,m,type5,A,B,FALSE,type3,37,FALSE,B,type3,6344,571
TRUE,TRUE,FALSE,TRUE,C,377,m,type6,A,B,TRUE,type5,25,FALSE,B,type4,3641,466
TRUE,TRUE,FALSE,TRUE,C,479,f,type6,A,B,TRUE,type4,33,FALSE,B,type4,1884,487
TRUE,FALSE,FALSE,TRUE,B,7205,f,type6,C,C,TRUE,type4,29,TRUE,C,type2,3499,645
TRUE,FALSE,FALSE,TRUE,B,384,f,type2,A,B,TRUE,type3,25,FALSE,C,type3,3254,591
TRUE,FALSE,FALSE,TRUE,C,3258,m,type3,A,C,TRUE,type4,29,FALSE,C,type3,1114,515
TRUE,FALSE,FALSE,TRUE,A,15002,m,type3,A,A,TRUE,type2,41,TRUE,B,type1,2981,762
TRUE,FALSE,FALSE,TRUE,B,222,m,type6,A,B,TRUE,type5,29,FALSE,C,type1,285,711
TRUE,TRUE,FALSE,TRUE,A,7408,f,type4,A,B,TRUE,type5,25,FALSE,B,type1,8092,778
TRUE,TRUE,FALSE,TRUE,B,149,f,type6,A,B,TRUE,type3,33,FALSE,C,type4,8115,428
TRUE,FALSE,FALSE,TRUE,B,380,f,type3,A,B,TRUE,type5,33,FALSE,B,type3,4148,530
TRUE,TRUE,FALSE,TRUE,C,211,f,type1,A,B,TRUE,type5,33,FALSE,B,type4,4080,467
TRUE,TRUE,FALSE,TRUE,B,10287,m,type6,A,C,TRUE,type1,20,FALSE,B,type2,9115,649
TRUE,FALSE,FALSE,TRUE,C,432,f,type2,A,B,TRUE,type4,25,FALSE,C,type3,4753,584
TRUE,FALSE,FALSE,TRUE,C,14,f,type6,C,A,TRUE,type5,33,FALSE,C,type1,2080,830
TRUE,FALSE,TRUE,TRUE,C,1161,m,type1,A,B,TRUE,type3,33,FALSE,C,type4,8115,444
TRUE,TRUE,FALSE,TRUE,B,2247,f,type4,A,B,FALSE,type4,33,FALSE,B,type1,9881,833
TRUE,FALSE,FALSE,TRUE,B,443,f,type1,A,B,FALSE,type3,25,FALSE,B,type4,6130,452
TRUE,TRUE,FALSE,TRUE,B,2075,f,type4,A,B,TRUE,type3,29,TRUE,B,type3,3412,526
TRUE,TRUE,FALSE,TRUE,C,456,m,type6,C,B,TRUE,type3,33,FALSE,B,type1,2774,762
TRUE,FALSE,FALSE,TRUE,C,236,f,type2,C,B,TRUE,type5,29,FALSE,B,type3,1353,530
TRUE,FALSE,FALSE,TRUE,C,232,m,type6,C,B,TRUE,type4,29,FALSE,C,type3,6718,566
TRUE,TRUE,FALSE,TRUE,B,299,m,type6,A,B,TRUE,type4,29,FALSE,B,type4,7822,454
FALSE,FALSE,FALSE,TRUE,B,438,f,type2,A,B,TRUE,type1,29,FALSE,B,type3,3369,603
TRUE,TRUE,FALSE,TRUE,C,1239,m,type3,A,B,TRUE,type3,25,FALSE,C,type3,3920,568
TRUE,TRUE,FALSE,TRUE,C,61,f,type2,A,B,TRUE,type5,29,FALSE,C,type3,9393,558
TRUE,TRUE,FALSE,TRUE,C,7134,m,type2,A,B,TRUE,type5,37,FALSE,C,type2,1033,657
TRUE,FALSE,FALSE,TRUE,B,1471,f,type6,C,B,TRUE,type4,33,FALSE,C,type4,6607,462
TRUE,FALSE,FALSE,TRUE,B,193,m,type1,A,B,TRUE,type3,33,FALSE,B,type4,4518,422
TRUE,FALSE,FALSE,TRUE,A,131,m,type2,C,B,TRUE,type4,20,TRUE,B,type3,5035,561
TRUE,FALSE,FALSE,TRUE,A,28455,f,type4,C,A,FALSE,type2,37,TRUE,B,type3,3807,611
FALSE,FALSE,FALSE,TRUE,C,7124,f,type1,A,A,FALSE,type1,33,FALSE,C,type3,7273,531
TRUE,FALSE,FALSE,TRUE,B,235,m,type6,C,C,TRUE,type5,29,FALSE,B,type2,9319,611
TRUE,FALSE,FALSE,TRUE,B,491,m,type2,A,B,TRUE,type1,37,FALSE,B,type1,7275,739
TRUE,FALSE,FALSE,TRUE,A,10081,f,type4,A,B,TRUE,type1,25,FALSE,B,type1,5501,700
TRUE,FALSE,TRUE,TRUE,A,7379,f,type4,C,B,TRUE,type1,25,FALSE,C,type1,6659,713
TRUE,FALSE,FALSE,TRUE,B,137,m,type6,A,B,TRUE,type4,33,FALSE,C,type3,966,528
TRUE,FALSE,FALSE,TRUE,A,30223,m,type3,A,A,FALSE,type2,25,FALSE,B,type4,5212,501
TRUE,TRUE,FALSE,TRUE,B,477,m,type2,A,B,TRUE,type3,25,FALSE,B,type4,712,431
TRUE,FALSE,FALSE,TRUE,A,30436,f,type3,A,B,TRUE,type2,41,FALSE,C,type1,4440,684
TRUE,FALSE,FALSE,TRUE,C,322,m,type1,C,A,TRUE,type5,29,FALSE,C,type1,9157,896
TRUE,FALSE,FALSE,TRUE,C,109,m,type6,A,B,FALSE,type3,29,FALSE,B,type4,7042,401
TRUE,TRUE,FALSE,TRUE,C,4346,m,type1,A,B,TRUE,type5,29,FALSE,A,type4,1560,451
TRUE,FALSE,FALSE,TRUE,A,30149,m,type3,A,B,FALSE,type2,29,TRUE,C,type3,8370,516
TRUE,FALSE,TRUE,TRUE,B,14304,m,type6,C,B,TRUE,type4,25,FALSE,C,type3,577,521
FALSE,FALSE,TRUE,TRUE,C,452,m,type1,A,B,FALSE,type4,29,FALSE,B,type4,7750,454
TRUE,TRUE,FALSE,TRUE,C,311,m,type5,A,B,FALSE,type3,33,FALSE,B,type3,8234,510
TRUE,FALSE,FALSE,TRUE,A,258,m,type5,A,B,FALSE,type5,33,FALSE,C,type4,3243,374
TRUE,TRUE,FALSE,TRUE,C,2033,f,type6,A,B,TRUE,type5,20,FALSE,B,type3,4740,581
TRUE,TRUE,FALSE,TRUE,C,18305,f,type6,A,B,TRUE,type4,29,TRUE,B,type3,6258,602
TRUE,FALSE,FALSE,TRUE,A,30101,m,type3,A,A,FALSE,type2,20,TRUE,C,type1,7110,724
TRUE,FALSE,FALSE,TRUE,B,360,f,type5,C,B,TRUE,type4,33,FALSE,C,type3,8187,582
TRUE,TRUE,FALSE,TRUE,C,278,m,type3,A,B,TRUE,type4,33,FALSE,C,type3,8783,516
TRUE,TRUE,FALSE,TRUE,C,10102,m,type2,A,B,FALSE,type5,29,FALSE,C,type1,6535,699
FALSE,FALSE,FALSE,TRUE,B,438,m,type6,A,A,TRUE,type1,29,FALSE,C,type4,2391,475
TRUE,TRUE,FALSE,TRUE,A,69,m,type6,A,B,TRUE,type3,33,FALSE,B,type2,7452,638
TRUE,FALSE,FALSE,TRUE,B,117,m,type6,A,B,TRUE,type4,25,FALSE,C,type3,221,582
TRUE,FALSE,FALSE,TRUE,C,34,m,type1,A,B,TRUE,type4,25,FALSE,A,type1,9171,681
TRUE,TRUE,FALSE,TRUE,B,292,m,type6,C,B,TRUE,type3,37,FALSE,C,type4,2359,408
TRUE,FALSE,FALSE,TRUE,B,6396,f,type4,C,B,TRUE,type1,29,FALSE,B,type3,2794,558
TRUE,TRUE,FALSE,TRUE,C,3194,f,type2,A,B,TRUE,type1,20,FALSE,C,type3,2520,530
TRUE,FALSE,FALSE,TRUE,B,48,f,type2,C,B,FALSE,type1,29,FALSE,C,type3,7932,535
TRUE,TRUE,FALSE,TRUE,B,399,f,type2,C,B,TRUE,type3,29,FALSE,C,type4,7166,454
TRUE,TRUE,FALSE,TRUE,C,104,f,type2,A,B,TRUE,type4,29,FALSE,B,type2,8287,648
TRUE,TRUE,FALSE,TRUE,A,3230,f,type2,C,B,FALSE,type4,25,FALSE,C,type1,4668,781
TRUE,FALSE,FALSE,TRUE,C,103,f,type6,A,B,TRUE,type5,33,FALSE,B,type2,8471,622
TRUE,TRUE,FALSE,TRUE,B,378,f,type4,C,B,TRUE,type2,37,FALSE,B,type3,2270,522
TRUE,FALSE,FALSE,TRUE,C,114,f,type6,A,B,TRUE,type5,33,FALSE,C,type4,6642,475
TRUE,FALSE,FALSE,TRUE,B,63,f,type6,C,C,TRUE,type4,29,FALSE,B,type3,1573,600
TRUE,FALSE,FALSE,TRUE,A,450,f,type6,C,B,TRUE,type1,8,FALSE,B,type3,7669,604
TRUE,FALSE,FALSE,TRUE,B,1433,m,type6,C,B,TRUE,type4,33,FALSE,B,type4,1144,396
FALSE,FALSE,FALSE,TRUE,C,20082,f,type1,C,A,TRUE,type1,41,FALSE,C,type3,1752,552
FALSE,FALSE,FALSE,TRUE,A,422,m,type3,C,A,FALSE,type5,33,FALSE,C,type1,5319,829
TRUE,FALSE,FALSE,TRUE,A,295,f,type2,C,B,FALSE,type5,25,FALSE,C,type4,2522,440
TRUE,TRUE,FALSE,TRUE,B,1087,m,type2,A,A,TRUE,type5,20,FALSE,C,type3,9189,529
TRUE,TRUE,FALSE,TRUE,C,73,f,type2,A,B,TRUE,type3,33,FALSE,B,type4,6682,451
TRUE,TRUE,FALSE,TRUE,C,130,f,type4,A,B,FALSE,type5,29,FALSE,B,type1,9114,715
TRUE,TRUE,FALSE,TRUE,B,140,f,type3,A,B,TRUE,type4,29,FALSE,C,type4,4733,499
TRUE,FALSE,FALSE,TRUE,B,30405,f,type2,A,A,FALSE,type2,25,FALSE,C,type1,3154,694
TRUE,FALSE,FALSE,TRUE,B,352,f,type6,A,B,TRUE,type4,29,FALSE,C,type3,5970,546
TRUE,TRUE,FALSE,TRUE,C,1055,m,type5,C,B,TRUE,type2,33,FALSE,B,type4,2958,445
FALSE,FALSE,FALSE,TRUE,A,30208,m,type5,A,B,TRUE,type1,33,FALSE,A,type5,1109,359
TRUE,TRUE,FALSE,TRUE,B,55,m,type1,A,B,TRUE,type4,33,FALSE,C,type4,5217,501
TRUE,TRUE,FALSE,TRUE,C,150,f,type6,A,B,TRUE,type3,29,FALSE,B,type3,9906,533
TRUE,TRUE,FALSE,TRUE,C,1451,f,type6,A,B,TRUE,type3,37,TRUE,C,type4,6911,472
FALSE,TRUE,FALSE,TRUE,C,3174,f,type6,A,C,TRUE,type5,20,FALSE,B,type3,7046,609
FALSE,FALSE,TRUE,TRUE,B,84,m,type5,A,B,TRUE,type5,83,FALSE,C,type3,1269,516
TRUE,TRUE,FALSE,TRUE,B,154,f,type6,A,B,TRUE,type3,29,FALSE,B,type4,2716,447
TRUE,FALSE,FALSE,TRUE,C,7335,f,type6,A,B,TRUE,type3,25,FALSE,B,type3,1252,513
TRUE,TRUE,FALSE,TRUE,A,15301,m,type5,B,B,FALSE,type1,25,FALSE,A,type1,803,684
TRUE,TRUE,FALSE,TRUE,B,5464,m,type1,A,B,TRUE,type5,33,FALSE,C,type3,619,562
TRUE,TRUE,FALSE,TRUE,B,10411,f,type1,A,C,TRUE,type4,33,FALSE,C,type3,6039,572
TRUE,TRUE,FALSE,TRUE,B,260,f,type6,A,B,TRUE,type3,29,FALSE,C,type4,2629,439
TRUE,FALSE,FALSE,TRUE,B,178,f,type4,C,B,FALSE,type3,33,FALSE,B,type3,3868,590
TRUE,TRUE,FALSE,TRUE,A,242,f,type2,B,B,TRUE,type5,25,FALSE,B,type2,3856,638
TRUE,FALSE,FALSE,TRUE,B,160,f,type1,C,B,TRUE,type4,33,FALSE,A,type3,7920,545
TRUE,TRUE,FALSE,TRUE,C,409,m,type5,A,B,TRUE,type4,29,FALSE,C,type4,7309,478
TRUE,TRUE,FALSE,TRUE,B,1146,m,type6,A,B,TRUE,type5,33,FALSE,C,type3,8457,545
TRUE,TRUE,FALSE,TRUE,A,489,m,type3,A,A,FALSE,type4,33,FALSE,B,type2,9037,645
TRUE,FALSE,TRUE,TRUE,C,2263,m,type6,A,B,TRUE,type5,25,TRUE,B,type4,369,419
TRUE,FALSE,FALSE,TRUE,C,5113,m,type2,A,B,FALSE,type4,29,FALSE,C,type4,6943,482
FALSE,FALSE,FALSE,TRUE,B,168,f,type3,A,B,TRUE,type3,29,FALSE,C,type3,8341,525
TRUE,TRUE,FALSE,TRUE,B,32,f,type1,A,B,TRUE,type5,33,TRUE,C,type3,5596,589
TRUE,TRUE,TRUE,TRUE,A,12296,f,type6,A,B,TRUE,type5,16,FALSE,B,type3,4485,535
TRUE,FALSE,FALSE,TRUE,C,431,m,type6,A,B,TRUE,type3,29,FALSE,B,type3,2546,593
TRUE,FALSE,FALSE,TRUE,B,56,f,type2,A,B,TRUE,type3,29,FALSE,C,type3,3376,512
TRUE,FALSE,TRUE,TRUE,B,1318,m,type6,C,B,TRUE,type3,29,FALSE,B,type4,7180,462
TRUE,FALSE,TRUE,TRUE,B,373,f,type1,A,B,FALSE,type4,29,FALSE,B,type3,8701,537
TRUE,TRUE,FALSE,TRUE,B,250,m,type4,C,B,TRUE,type4,29,FALSE,B,type1,1322,706
TRUE,FALSE,TRUE,TRUE,B,452,f,type6,A,B,FALSE,type4,29,FALSE,B,type3,4764,553
TRUE,FALSE,FALSE,TRUE,B,211,m,type3,A,B,FALSE,type5,33,FALSE,B,type4,2855,490
TRUE,TRUE,FALSE,TRUE,A,78,m,type2,A,C,TRUE,type4,25,FALSE,C,type1,4229,808
TRUE,TRUE,FALSE,TRUE,C,404,m,type3,A,B,TRUE,type4,37,FALSE,C,type4,6912,416
TRUE,TRUE,FALSE,TRUE,B,490,m,type6,A,B,FALSE,type1,37,FALSE,C,type4,5288,477
TRUE,TRUE,FALSE,TRUE,B,391,f,type2,C,B,TRUE,type3,16,FALSE,C,type2,8757,636
TRUE,TRUE,FALSE,TRUE,B,196,m,type6,A,B,FALSE,type3,25,FALSE,C,type1,1716,691
TRUE,FALSE,FALSE,TRUE,C,79,m,type1,A,B,TRUE,type3,33,FALSE,C,type3,2440,551
TRUE,TRUE,FALSE,TRUE,B,292,f,type6,C,B,FALSE,type4,25,FALSE,C,type4,6165,443
TRUE,FALSE,FALSE,TRUE,A,7166,m,type3,A,B,TRUE,type5,33,FALSE,B,type4,2642,498
FALSE,FALSE,FALSE,TRUE,A,365,f,type5,A,B,FALSE,type5,33,FALSE,B,type2,1327,609
TRUE,FALSE,FALSE,TRUE,A,472,f,type6,A,A,TRUE,type4,25,FALSE,B,type1,8882,784
FALSE,FALSE,FALSE,TRUE,C,348,m,type3,A,B,TRUE,type4,33,FALSE,B,type3,5012,521
TRUE,FALSE,FALSE,TRUE,B,32,m,type1,A,B,TRUE,type4,29,FALSE,C,type2,8901,666
FALSE,FALSE,FALSE,TRUE,A,30242,m,type3,A,A,FALSE,type2,20,TRUE,C,type1,3805,789
TRUE,FALSE,FALSE,TRUE,B,399,m,type1,A,A,TRUE,type4,29,FALSE,C,type4,5140,438
TRUE,TRUE,FALSE,TRUE,C,10402,f,type1,A,A,TRUE,type5,25,FALSE,C,type1,5620,834
FALSE,FALSE,FALSE,TRUE,B,395,f,type5,A,A,TRUE,type3,29,FALSE,A,type3,7446,547
TRUE,TRUE,FALSE,TRUE,B,200,f,type5,A,B,TRUE,type5,25,FALSE,B,type3,1773,550
TRUE,TRUE,FALSE,TRUE,C,42,m,type6,C,B,FALSE,type4,33,FALSE,C,type4,4816,430
TRUE,TRUE,FALSE,TRUE,B,1377,m,type3,A,B,FALSE,type4,25,FALSE,C,type1,5416,722
TRUE,FALSE,FALSE,TRUE,A,4086,m,type3,A,B,FALSE,type1,33,FALSE,B,type5,4001,325
TRUE,FALSE,FALSE,TRUE,B,192,m,type1,A,B,TRUE,type5,25,FALSE,A,type3,5685,557
TRUE,TRUE,FALSE,TRUE,A,30472,f,type2,A,B,TRUE,type4,25,TRUE,C,type2,3186,631
TRUE,FALSE,FALSE,TRUE,C,407,f,type6,A,B,TRUE,type4,25,FALSE,C,type3,367,518
FALSE,FALSE,FALSE,TRUE,C,317,m,type6,A,B,FALSE,type3,33,FALSE,C,type3,5466,549
TRUE,FALSE,FALSE,TRUE,C,264,f,type6,A,B,TRUE,type5,29,FALSE,B,type4,9827,421
TRUE,FALSE,FALSE,TRUE,C,335,f,type6,A,B,TRUE,type4,33,FALSE,C,type4,6952,469
TRUE,FALSE,FALSE,TRUE,C,1221,f,type1,A,B,TRUE,type4,29,FALSE,C,type3,8998,578
TRUE,FALSE,FALSE,TRUE,B,169,m,type3,A,B,TRUE,type4,33,FALSE,C,type3,3940,535
TRUE,TRUE,FALSE,TRUE,B,275,m,type3,C,B,TRUE,type5,25,FALSE,C,type2,5468,609
TRUE,FALSE,FALSE,TRUE,A,30425,f,type6,A,B,TRUE,type2,33,TRUE,A,type1,5144,680
TRUE,TRUE,FALSE,TRUE,C,297,m,type2,A,B,TRUE,type4,29,FALSE,C,type3,8669,520
TRUE,FALSE,FALSE,TRUE,C,30355,f,type4,A,B,TRUE,type4,33,FALSE,C,type1,4,679
TRUE,FALSE,FALSE,TRUE,A,170,f,type2,C,B,TRUE,type4,29,TRUE,C,type3,882,526
FALSE,TRUE,FALSE,TRUE,A,30188,m,type6,C,B,TRUE,type2,16,FALSE,C,type4,2802,428
TRUE,FALSE,FALSE,TRUE,B,78,m,type6,A,B,TRUE,type5,33,TRUE,A,type4,1277,465
TRUE,FALSE,FALSE,TRUE,C,260,m,type5,C,C,TRUE,type5,33,FALSE,C,type4,8567,514
TRUE,FALSE,FALSE,TRUE,C,378,m,type3,C,A,TRUE,type4,25,FALSE,B,type2,625,665
FALSE,TRUE,FALSE,TRUE,C,20131,f,type5,A,B,TRUE,type1,33,TRUE,A,type2,6440,654
TRUE,TRUE,FALSE,TRUE,B,289,f,type4,A,B,TRUE,type4,33,FALSE,C,type1,8389,705
FALSE,FALSE,FALSE,TRUE,A,30046,f,type3,A,A,FALSE,type5,37,FALSE,A,type3,1561,590
FALSE,FALSE,FALSE,TRUE,A,20328,f,type6,A,B,FALSE,type5,33,FALSE,A,type3,9028,562
TRUE,FALSE,FALSE,TRUE,B,271,m,type5,C,B,FALSE,type4,29,FALSE,B,type3,763,612
TRUE,TRUE,FALSE,TRUE,C,147,m,type3,C,A,TRUE,type5,33,FALSE,B,type1,6220,719
FALSE,FALSE,FALSE,TRUE,B,170,f,type6,A,B,TRUE,type4,29,FALSE,A,type3,3314,557
TRUE,TRUE,FALSE,TRUE,C,3165,m,type4,A,B,TRUE,type5,33,FALSE,C,type4,8743,482
TRUE,TRUE,FALSE,TRUE,C,1262,m,type6,A,C,TRUE,type4,25,FALSE,C,type1,5676,762
TRUE,TRUE,TRUE,TRUE,C,413,f,type6,A,B,TRUE,type3,37,TRUE,B,type4,4319,503
TRUE,TRUE,FALSE,TRUE,C,15114,m,type3,A,B,TRUE,type1,33,FALSE,B,type1,6862,711
FALSE,FALSE,FALSE,TRUE,B,318,m,type1,A,B,FALSE,type5,29,TRUE,C,type1,3464,755
TRUE,FALSE,FALSE,TRUE,C,2311,m,type1,A,B,FALSE,type4,41,FALSE,B,type4,4019,401
TRUE,TRUE,FALSE,TRUE,B,17,m,type3,A,B,TRUE,type3,33,FALSE,B,type4,4196,405
TRUE,TRUE,FALSE,TRUE,B,114,f,type3,A,B,TRUE,type4,33,FALSE,A,type4,5494,480
TRUE,TRUE,FALSE,TRUE,C,11,m,type6,C,B,TRUE,type5,25,FALSE,C,type4,3161,479
TRUE,FALSE,TRUE,TRUE,C,30497,f,type3,C,B,FALSE,type1,29,FALSE,C,type4,8977,489
TRUE,FALSE,FALSE,TRUE,C,30247,f,type6,A,B,FALSE,type5,25,FALSE,C,type3,1562,567
TRUE,TRUE,FALSE,TRUE,C,412,m,type3,C,B,FALSE,type5,25,FALSE,C,type4,4986,502
TRUE,FALSE,TRUE,TRUE,B,148,m,type2,A,B,TRUE,type4,33,FALSE,A,type3,5425,511
TRUE,TRUE,FALSE,TRUE,C,299,m,type3,A,B,TRUE,type4,29,FALSE,B,type4,9074,381
TRUE,TRUE,FALSE,TRUE,C,50,m,type6,A,B,TRUE,type4,29,TRUE,C,type3,6936,570
TRUE,TRUE,FALSE,TRUE,C,120,m,type3,A,B,TRUE,type4,37,FALSE,B,type4,1519,480
TRUE,FALSE,FALSE,TRUE,C,7410,f,type6,C,C,TRUE,type5,29,FALSE,C,type3,615,561
TRUE,TRUE,FALSE,TRUE,B,3016,m,type2,C,B,FALSE,type5,25,TRUE,C,type4,9182,462
TRUE,TRUE,FALSE,TRUE,C,75,m,type6,A,B,TRUE,type4,29,FALSE,C,type3,2616,534
TRUE,TRUE,FALSE,TRUE,B,113,f,type6,A,B,TRUE,type4,37,FALSE,B,type4,4379,505
TRUE,TRUE,FALSE,TRUE,B,41,f,type6,A,B,TRUE,type4,33,FALSE,C,type4,6750,441
TRUE,FALSE,TRUE,TRUE,B,30066,f,type2,C,B,TRUE,type2,33,FALSE,C,type1,5903,691
TRUE,FALSE,FALSE,TRUE,B,22,m,type6,C,B,TRUE,type5,29,FALSE,B,type3,2398,575
TRUE,TRUE,FALSE,TRUE,B,2407,m,type1,A,A,TRUE,type5,33,FALSE,C,type1,4464,835
FALSE,TRUE,FALSE,TRUE,C,141,f,type1,C,A,TRUE,type5,25,FALSE,C,type3,8836,576
TRUE,TRUE,FALSE,TRUE,B,104,m,type6,A,C,TRUE,type4,29,FALSE,C,type3,3780,615
TRUE,FALSE,FALSE,TRUE,B,54,f,type3,C,B,FALSE,type3,41,TRUE,B,type3,7150,577
TRUE,FALSE,TRUE,TRUE,A,2254,m,type4,C,B,TRUE,type4,33,FALSE,B,type3,98,517
TRUE,FALSE,FALSE,TRUE,C,353,m,type6,A,B,TRUE,type3,25,FALSE,B,type3,2605,536
TRUE,TRUE,FALSE,TRUE,B,406,f,type4,C,B,TRUE,type3,29,FALSE,C,type3,7243,576
TRUE,TRUE,FALSE,TRUE,B,90,m,type6,C,B,TRUE,type3,37,FALSE,B,type4,9915,436
TRUE,FALSE,FALSE,TRUE,B,193,f,type6,C,B,TRUE,type1,41,FALSE,C,type3,7012,522
TRUE,TRUE,FALSE,TRUE,B,1389,m,type6,C,B,FALSE,type3,33,FALSE,C,type4,3066,433
TRUE,TRUE,FALSE,TRUE,C,141,m,type1,A,B,TRUE,type4,29,TRUE,C,type4,3488,497
TRUE,FALSE,FALSE,TRUE,B,215,f,type6,C,B,TRUE,type5,33,FALSE,B,type1,1522,734
TRUE,TRUE,FALSE,TRUE,C,302,m,type6,A,B,TRUE,type5,37,FALSE,B,type2,6498,662
TRUE,TRUE,FALSE,TRUE,C,50,m,type6,C,B,TRUE,type3,33,FALSE,B,type4,9061,446
TRUE,TRUE,FALSE,TRUE,B,305,f,type6,C,B,FALSE,type5,29,FALSE,B,type4,7293,466
TRUE,TRUE,FALSE,TRUE,B,464,f,type2,A,B,TRUE,type4,33,FALSE,C,type2,19,612
TRUE,FALSE,FALSE,TRUE,B,30312,m,type1,A,A,TRUE,type4,29,FALSE,C,type2,3693,622
TRUE,FALSE,FALSE,TRUE,B,179,m,type6,A,B,FALSE,type5,25,FALSE,C,type1,3488,669
TRUE,FALSE,FALSE,TRUE,C,344,m,type6,C,B,TRUE,type3,29,FALSE,B,type3,8325,523
TRUE,TRUE,FALSE,TRUE,B,428,m,type6,C,B,TRUE,type4,37,FALSE,B,type4,5138,459
FALSE,FALSE,FALSE,TRUE,A,17249,m,type1,C,B,FALSE,type5,25,TRUE,C,type3,4557,524
TRUE,TRUE,FALSE,TRUE,C,268,m,type6,A,B,TRUE,type4,33,FALSE,B,type4,917,465
TRUE,TRUE,FALSE,TRUE,B,241,m,type6,C,B,TRUE,type3,33,FALSE,B,type3,2051,589
